date,price,open,high,low,vol.,change %,RSI_14,StochRSI,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR_14,DI_Plus,DI_Minus,ADX_14,CCI_20,Williams_%R,OBV,RSI_Oversold,RSI_Overbought,MACD_Bullish,Above_SMA200,Trend_Bullish,Market_Regime,Return_5D
2021-03-09,1.54915,"1,542.04",1.55323,1.53499,3050000000.0,1.23%,51.94315808589851,0.4587619568816242,1.532082,1.5261202,1.26722925,1.5286219112306476,20.615835818598406,-0.006550476746905343,-0.012859502885481048,0.006309026138575705,1.581450481851499,1.532082,1.482713518148501,0.03142714285714283,23.071503250147703,52.15237056229828,41.42086999590134,34.29517926302317,-16.333780689981765,236710000000.0,False,False,False,True,False,Bear,0.013730110060355516
2021-03-10,1.56494,"1,551.30",1.56597,1.5513,3000000000.0,1.02%,54.02423663293227,0.5202076869984241,1.5329735,1.5282252,1.2698062499999998,1.5320807768277287,19.86874186492788,-0.0033323315983717627,-0.010954068628059192,0.0076217370296874296,1.5840973644166088,1.5329735,1.4818496355833912,0.031039999999999974,24.123251104565504,53.267673048600855,42.21236279509646,71.37429699004673,-3.868319254756383,239710000000.0,False,False,False,True,False,Bear,-0.0018083760399758564
2021-03-11,1.55649,"1,574.58",1.58003,1.55188,3100000000.0,-0.54%,49.14349276974413,0.5140336620862458,1.5335185,1.5297568000000001,1.2723207,1.5344054647488974,19.15061434081306,-0.0014470915919893024,-0.009052673220845214,0.007605581628855912,1.5854349194411033,1.5335185,1.4816020805588968,0.03154999999999998,25.877292279827866,51.19764546071987,42.56669377374127,73.24122098937809,-17.200058453894577,236610000000.0,False,False,False,True,False,Bear,-0.003572139878829983
2021-03-12,1.55739,"1,558.33",1.56165,1.54931,2620000000.0,0.06%,51.57002593553168,0.8837345840534457,1.5344659999999999,1.5313702,1.27483165,1.5365944681061452,18.460683974506665,0.00011823424311940833,-0.00721849172805229,0.007336725971171698,1.587441499025385,1.5344659999999999,1.4814905009746149,0.030834999999999994,25.916745812967587,52.36628135930866,43.00035421387897,52.62376036175733,-16.542452140873884,239230000000.0,False,False,False,True,False,Bear,-0.018235637829959073
2021-03-15,1.55547,"1,558.78",1.56639,1.55349,2089999999.9999998,-0.12%,60.15992220001077,1.0,1.534115,1.5325710000000001,1.2772457,1.5383921378103218,17.797734406878952,0.0011901193362315876,-0.005536769515195515,0.006726888851427103,1.586397181790777,1.534115,1.4818328182092229,0.028539285714285705,29.18783631585528,49.555750218996266,41.84359414609327,58.60620473383709,-17.945345608651277,237140000000.0,False,False,False,True,False,Bear,-0.11329051669270374
2021-03-16,1.57042,"1,561.41",1.57291,1.55754,2170000000.0,0.96%,76.4527845036319,1.0,1.535495,1.5341882,1.27969295,1.541442410399815,17.161369136020955,0.003208945328427859,-0.0037876265464708405,0.0069965718748986995,1.5901479029042398,1.535495,1.4808420970957603,0.026915714285714282,32.678732551350734,45.06661005254484,39.373005073102206,75.35279187736002,-7.0217740756978815,239310000000.0,False,True,False,True,False,Bear,-0.12289069166210309
2021-03-17,1.56211,"1,574.78",1.58947,1.56211,2850000000.0,-0.53%,71.9522338403042,0.8966275579886912,1.536571,1.535322,1.2820479500000002,1.5434107522664993,16.54963348362798,0.004091171443927344,-0.002211866948391204,0.006303038392318548,1.5924792099421812,1.536571,1.4806627900578186,0.024980714285714276,39.94510050610464,43.384896920481445,35.620316109241195,79.02797995777031,-18.7012987012986,236460000000.0,False,True,False,True,False,Bear,-0.09490368796051507
2021-03-18,1.55093,"1,567.79",1.57456,1.54824,3570000000.0,-0.72%,74.44676665847058,0.9359097273409921,1.536797,1.5358957999999998,1.28432575,1.5441268710982612,15.961449033289627,0.003843899352721003,-0.0010007136881687625,0.004844613040889766,1.5929088453577203,1.536797,1.4806851546422797,0.023643571428571413,42.20416301622301,44.83550345910994,31.689599813047113,46.21233215260784,-39.190563351637245,232890000000.0,False,True,False,True,False,Bear,-0.10095233182671037
2021-03-19,1.52899,"1,548.53",1.55393,1.51129,3190000000.0,-1.41%,50.59894212818921,0.17399548008912105,1.5352295,1.5356634000000002,1.2864696,1.5426852643269982,15.395470247670426,0.0018561631063034323,-0.00042933832927432355,0.002285501435577756,1.5903143081558246,1.5352295,1.4801446918441754,0.022684999999999986,29.05947920274562,43.26332693094865,29.900638530304484,-13.249209554731218,-77.35993860322324,229700000000.0,False,False,False,True,False,Bear,-0.09603725335025082
2021-03-22,1.37925,"1,491.99",1.49199,1.37856,1960000000.0,-9.79%,22.994980681038527,0.0,1.5266615,1.5325246000000001,1.2878840000000003,1.5271200010577604,14.84581455168335,-0.011667404187685415,-0.002676951500956542,-0.008990452686728873,1.6149647199310653,1.5266615,1.4383582800689345,0.03207642857142856,18.322310552920417,54.05616050949738,30.100262334024215,-197.32204349863744,-99.67284623773169,227740000000.0,True,False,False,True,False,Bear,0.009657422512235003
2021-03-23,1.37743,"1,335.76",1.40299,1.25632,5740000000.0,-0.13%,22.222624041660637,0.0,1.51964,1.5290825999999997,1.2893093,1.5128638104808307,14.317642608480082,-0.02227501498283102,-0.006596564197331438,-0.015678450785499582,1.6303738901538514,1.51964,1.4089061098461488,0.040594285714285694,11.574465090090047,62.80968468468466,32.082760794600105,-207.48146015467626,-63.647005853219305,222000000000.0,True,False,False,True,False,Bear,0.013329170992355532
2021-03-24,1.41386,"1,377.37",1.42193,1.37172,4120000000.0,2.64%,29.70649758138316,0.13800205413315283,1.5161820000000001,1.5261741999999998,1.2908896499999998,1.503434876149323,13.811611917951451,-0.027425877970676416,-0.010762426952000434,-0.01666345101867598,1.6357018307765685,1.5161820000000001,1.3966621692234318,0.04279142857142854,14.141683915336808,78.29004473526075,34.2511562114449,-121.99059605078281,-52.7119915953775,226120000000.0,True,False,False,True,False,Bear,-0.01565218621362796
2021-03-25,1.39436,"1,416.99",1.43262,1.39419,3510000000.0,-1.38%,27.043418760885814,0.0888950849150768,1.5114895000000002,1.5231294,1.2924037,1.4930467927065303,13.324660862345512,-0.03270446432331098,-0.015150834426262543,-0.017553629897048437,1.6424547248207995,1.5114895000000002,1.3805242751792008,0.0442785714285714,14.837877076947894,78.43523148894985,36.13836334850464,-105.2824514291195,-58.56521086597628,222610000000.0,True,False,False,True,False,Bear,0.02309303192862666
2021-03-26,1.38215,"1,409.20",1.41235,1.35915,2950000000.0,-0.88%,27.00142848270295,0.08812078740562519,1.5070275,1.5202825999999998,1.2938227,1.4824851934011465,12.856327103037845,-0.037441425547474205,-0.019608952650504875,-0.01783247289696933,1.6493348216411954,1.5070275,1.3647201783588045,0.046133571428571406,13.04442070385681,80.4140152042981,38.533360360445634,-114.81833339228292,-62.23022662464357,219660000000.0,True,False,False,True,False,Bear,0.034757443113989206
2021-03-29,1.39257,"1,385.74",1.39889,1.38247,2670000000.0,0.75%,25.031891822936643,0.05180268244358222,1.5002834999999999,1.5169986,1.2953077499999999,1.4739218416486564,12.40676800095793,-0.039894811970422994,-0.0236661245144885,-0.016228687455934494,1.6510484516702537,1.5002834999999999,1.349518548329746,0.04568928571428569,13.171265535839911,83.52692878918161,40.968995914072885,-96.62181290041572,-59.10250637850817,222330000000.0,True,False,False,True,False,Bear,0.03553860847210544
2021-03-30,1.39579,"1,392.84",1.40077,1.37143,3350000000.0,0.23%,21.90105983587499,0.0,1.493632,1.5136142,1.2967397,1.466480713872594,11.974964942096836,-0.04110547299158873,-0.027153994209908546,-0.013951478781680186,1.6507022466145975,1.493632,1.3365617533854026,0.046583571428571405,11.253200852538464,81.11535335878689,43.68152608594427,-88.00476880276044,-58.13597478613236,225680000000.0,True,False,False,True,False,Bear,0.017767715773862713
2021-03-31,1.39173,"1,397.47",1.40375,1.38986,2340000000.0,-0.29%,22.225219150370904,0.005942237692211983,1.486666,1.5100618,1.29815135,1.4593615982656802,11.559936120838136,-0.041909432788894474,-0.030105081925705733,-0.011804350863188741,1.649017764957189,1.486666,1.324314235042811,0.04556499999999997,9.767835588092385,85.72682666833892,47.016601271265316,-75.07578529954459,-59.354645054780164,223340000000.0,True,False,False,True,False,Bear,0.01879674936948983
2021-04-01,1.42656,"1,399.34",1.42656,1.39934,3170000000.0,2.50%,30.209058179287837,0.1522957962193143,1.481092,1.5075615999999998,1.2996594,1.4562376365260916,11.162548821981739,-0.03928325390884724,-0.031940716322334035,-0.007342537586513202,1.6436718640146406,1.481092,1.3185121359853595,0.047171428571428545,12.889158086008498,83.85372501514243,49.84279574837002,-51.772550573354415,-48.89989494221821,226510000000.0,False,False,False,True,False,Bear,-0.0070168797667116145
2021-04-02,1.43019,"1,434.91",1.43888,1.42351,2190000000.0,0.25%,31.146159402841363,0.16947401064353038,1.4755025,1.5053163999999999,1.30112975,1.4537569092378924,10.780887691707946,-0.03648846129446448,-0.03285026531676013,-0.003638195977704352,1.6369510889989312,1.4755025,1.3140539110010687,0.047347857142857115,13.984642539261099,86.55694178345688,53.151028035033846,-36.8430981771617,-47.81029566261442,228700000000.0,False,False,False,True,False,Bear,-0.02583572812003998
2021-04-05,1.44206,"1,428.99",1.44302,1.42888,2560000000.0,0.83%,30.501883582452308,0.16368271104650572,1.471092,1.5033534,1.30258055,1.4526429178819027,10.414659154778223,-0.03293609145362941,-0.03286743054413399,-6.866090949542158e-05,1.631053636369694,1.471092,1.3111303636303062,0.047112142857142825,13.693770183604475,87.19013902997418,57.216635442482435,-27.367735873840164,-44.247336034819185,231260000000.0,False,False,False,True,False,Bear,-0.04587187773046886
2021-04-06,1.42059,"1,442.88",1.44513,1.41966,2650000000.0,-1.49%,29.329282542650148,0.14136688144388784,1.464664,1.501043,1.30391655,1.4495902590360072,10.061950560473194,-0.031490262188546225,-0.03259199687301644,0.0011017346844702167,1.6217243043655047,1.464664,1.3076036956344952,0.04697714285714284,11.53600535214696,88.14773141953538,62.411411768499015,-30.894336813845392,-48.38172448466567,228610000000.0,True,False,True,True,False,Bear,-0.029720045896423297
2021-04-07,1.41789,"1,420.94",1.42248,1.40236,2780000000.0,-0.19%,30.07428708363291,0.28480245212891026,1.4573114999999999,1.5000608,1.30528355,1.4465711867468638,9.722967793395815,-0.030214011200933477,-0.03211639973859985,0.0019023885376663746,1.6082552378716406,1.4573114999999999,1.3063677621283591,0.0465342857142857,11.645791121753565,89.51310861423221,67.69370467036536,-37.799252870761556,-45.71082960922011,225830000000.0,False,False,False,True,False,Bear,-0.006135877959503322
2021-04-08,1.41655,"1,422.22",1.43034,1.41506,2100000000.0,-0.09%,32.052100625718296,1.0,1.4503145,1.4984254,1.3066593499999999,1.4437120261043053,9.397225919144999,-0.02897667482943156,-0.0314884547567662,0.0025117799273346383,1.5947334970410232,1.4503145,1.3058955029589767,0.04457999999999999,13.41568929052107,89.55168877779913,71.57244400464614,-27.49416748375036,-32.010862646921545,223730000000.0,False,False,False,True,False,Bear,-0.00620521690021536
2021-04-09,1.39324,"1,413.18",1.41495,1.37365,2870000000.0,-1.65%,53.7444462287886,1.0,1.442107,1.4968212,1.3078921499999998,1.4389051664753238,9.083344118394216,-0.02953652040925836,-0.031098067887264633,0.0015615474780062734,1.5793851245907344,1.442107,1.3048288754092656,0.03689928571428569,16.20821154106741,90.5147215393252,73.01921532340533,-46.29014247792037,-27.48265452041736,220860000000.0,False,False,False,True,False,Bear,0.010694496282047439
2021-04-12,1.37591,"1,393.47",1.39812,1.37467,2300000000.0,-1.24%,49.624357453538956,0.870613987959317,1.433129,1.4944904000000003,1.3089795499999999,1.4329056268110072,8.781091800025814,-0.03102099748280618,-0.031082653806372946,6.165632356676734e-05,1.5624461376651784,1.433129,1.3038118623348218,0.028097857142857126,21.28530391234719,88.05196125784886,72.46104761593989,-51.566510097655986,-80.50709467317992,218560000000.0,False,False,False,True,False,Bear,0.0009593650747505844
2021-04-13,1.37837,"1,380.11",1.38636,1.35274,2860000000.0,0.18%,39.45945945945953,0.5513986297478704,1.4235265,1.4918292,1.3100451499999999,1.4277117575909113,8.490788984338527,-0.031634294363987125,-0.031192981917895785,-0.0004413124460913402,1.537534301417686,1.4235265,1.3095186985823137,0.026912857142857134,17.195711025001366,67.121397101757,71.73326250414928,-57.94368263938207,-72.25890247862317,221420000000.0,False,False,False,True,False,Bear,-0.009503979337913693
2021-04-14,1.40919,"1,380.71",1.40919,1.38071,2630000000.0,2.24%,54.12701063060051,1.0,1.4158804999999999,1.489342,1.31132535,1.4259477806774912,8.21307922024682,-0.02929571734082126,-0.030813529002480883,0.0015178116616596238,1.5094307923195749,1.4158804999999999,1.3223302076804249,0.0263692857142857,20.83863802584175,69.99485331960888,70.72846398680466,-22.121556378806943,-38.90031388678439,224050000000.0,False,False,True,True,False,Bear,-0.055854781825019906
2021-04-15,1.40776,"1,409.76",1.41852,1.39828,4190000000.0000005,-0.10%,57.581858014091985,1.0,1.408722,1.4867992,1.3125187500000002,1.4242156110891586,7.94620395670773,-0.027243718620781676,-0.030099566926141044,0.0028558483053593674,1.477352305251161,1.408722,1.340091694748839,0.02401499999999999,25.6565836828173,71.66056928705271,68.9561168798326,-0.6121351843525029,-40.44810044377112,219860000000.0,False,False,False,True,False,Bear,-0.04447491049610719
2021-04-16,1.40814,"1,405.50",1.41256,1.40049,2320000000.0,0.03%,54.9008498583569,0.924861317778148,1.4026795,1.4844186000000001,1.31377205,1.4226846005092388,7.6898092917388,-0.02529524419772189,-0.029138702380457213,0.0038434581827353244,1.441555213083273,1.4026795,1.3638037869167272,0.02368142857142857,26.01797671472523,66.30270857211798,66.87594974342639,14.737702671533071,-40.03680051953684,222180000000.0,False,False,False,True,False,Bear,-0.02424474839149504
2021-04-19,1.37723,"1,409.85",1.41603,1.37723,2490000000.0,-2.20%,45.025195668489296,0.6448570127380832,1.4025785,1.4812649999999998,1.3147339500000002,1.4183555909369303,7.4422571626510035,-0.025946151767145542,-0.02850019225779488,0.0025540404906493376,1.4417200962124204,1.4025785,1.3634369037875795,0.024357142857142838,25.76246334310845,68.04692082111436,64.69314541059094,-33.643869503602744,-73.49280225132601,219690000000.0,False,False,False,True,False,Bear,0.010724425114178482
2021-04-20,1.36527,"1,376.37",1.38588,1.35726,2560000000.0,-0.87%,43.195844476445195,0.49080700440254,1.4019704999999998,1.4776893999999998,1.31559335,1.4132998203715084,7.203943940586258,-0.027114513517922934,-0.02822305650982049,0.0011085429918975577,1.4430849499428227,1.4019704999999998,1.360856050057177,0.025409285714285707,23.85798217749411,65.66215950299377,62.34710343696771,-116.78401750919205,-86.43792618248736,217130000000.0,False,False,False,True,False,Bear,0.015117888769254462
2021-04-21,1.33048,"1,363.87",1.3655,1.30852,2310000000.0,-2.55%,25.288065843621368,0.0,1.3978015,1.4733568000000004,1.3163101,1.4054122184313647,6.973612021347582,-0.030496170006219403,-0.028677679209100276,-0.0018184907971191266,1.449409966529876,1.3978015,1.3461930334701238,0.026991428571428555,16.423203133269773,72.20281570869057,61.60313236789277,-177.79027285535156,-83.92504209062281,214820000000.0,True,False,False,True,False,Bear,0.05339426372437006
2021-04-22,1.34515,"1,320.16",1.3455,1.30923,2089999999.9999998,1.10%,29.302959501557595,0.12432400743593805,1.395341,1.4693479999999999,1.31724615,1.3996729595331394,6.752888020510421,-0.0316278248616515,-0.029267708339610524,-0.0023601165220409753,1.4520778180086467,1.395341,1.3386041819913532,0.02848428571428571,12.473042780480442,62.53573398866537,61.21463724483904,-147.2566845281733,-73.18644315935866,216910000000.0,True,False,False,True,False,Bear,0.039155484518455186
2021-04-26,1.374,"1,343.85",1.374,1.34358,1950000000.0,2.14%,34.70011689596262,0.2914507841834573,1.3949335,1.4660592,1.3183757,1.3972279157680785,6.541951235392366,-0.02985259348215652,-0.029384685368119723,-0.0004679081140367969,1.4521839757680755,1.3949335,1.3376830242319246,0.029647142857142855,17.85284055317305,67.06500265021924,60.150369807958384,-70.01083112008858,-52.06793060537285,218860000000.0,False,False,False,True,False,Bear,0.03431586608442494
2021-04-27,1.392,"1,381.73",1.39761,1.38173,1870000000.0,1.31%,43.47111212605615,0.5630508237140798,1.394905,1.4626493999999999,1.31941575,1.3967300190282614,6.339992363416195,-0.026685644754835147,-0.02884487724546281,0.002159232490627664,1.452160997028024,1.394905,1.337649002971976,0.029514285714285698,23.136495643756042,74.36834462729912,58.41380467958407,-8.289705892423594,-31.47266458709574,220730000000.0,False,False,True,True,False,Bear,0.017420977011494365
2021-04-28,1.38591,"1,391.47",1.39464,1.37993,1690000000.0,-0.44%,42.80831159485469,0.5425267388465392,1.394411,1.4595112000000001,1.3204582500000002,1.39569954102557,6.145714623674384,-0.024386119173545273,-0.027953125631079306,0.0035670064575340325,1.4518051676105632,1.394411,1.337016832389437,0.029127857142857132,23.44343902498834,71.55398612030699,56.53300484314942,-16.372909450390793,-36.47184370382528,219040000000.0,False,False,False,True,False,Bear,0.024597556839910162
